code,display,system,include_type,valueset_url,valueset_name
*,Include all concepts from system,http://fhir.hie.moh.gov.my/CodeSystem/composition-event-my-core,include-all,http://fhir.hie.moh.gov.my/ValueSet/composition-event-my-core,ValueSetCompositionEventMyCore
