code,display,system,include_type,valueset_url,valueset_name
60583000,Postaxial,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
255551008,Posterior,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
32400000,Preaxial,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
40415009,Proximal,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
62372003,Segmental,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
263869007,Separate,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
255584008,Septal,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
103340004,Short axis,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
26283006,Superficial,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
264217000,Superior,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
421812003,Top,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
62824007,Transverse,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
261183002,Upper,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
771000124106,Ventrolateral,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
33096000,Vertical,http://snomed.info/sct,explicit,http://fhir.hie.moh.gov.my/ValueSet/site-my-core,ValueSetSiteMyCore
