code,display,definition,system_url,system_name
d01,Normal,Normal,http://fhir.hie.moh.gov.my/CodeSystem/outcome-depression-dass-21-my-core,CodeSystemOutcomeDepressionDass21MyCore
d02,"Mild Depression, please consult your nearest healthcare facility for further information.","Mild Depression, please consult your nearest healthcare facility for further information.",http://fhir.hie.moh.gov.my/CodeSystem/outcome-depression-dass-21-my-core,CodeSystemOutcomeDepressionDass21MyCore
d03,"Moderate Depression, please consult your nearest healthcare facility for further information.","Moderate Depression, please consult your nearest healthcare facility for further information.",http://fhir.hie.moh.gov.my/CodeSystem/outcome-depression-dass-21-my-core,CodeSystemOutcomeDepressionDass21MyCore
d04,"Severe Depression, please consult your nearest healthcare facility for further information.","Severe Depression, please consult your nearest healthcare facility for further information.",http://fhir.hie.moh.gov.my/CodeSystem/outcome-depression-dass-21-my-core,CodeSystemOutcomeDepressionDass21MyCore
d05,"Extremely Severe Depression, please seek medical attention from your nearest healthcare facility.","Extremely Severe Depression, please seek medical attention from your nearest healthcare facility.",http://fhir.hie.moh.gov.my/CodeSystem/outcome-depression-dass-21-my-core,CodeSystemOutcomeDepressionDass21MyCore
