code,display,definition,system_url,system_name
H0172111,Bayaran Perkidmatan Kesihatan Pesakit Luar - Warganegara Malaysia,,http://fhir.hie.moh.gov.my/CodeSystem/revenue-code-my-core,CodeSystemRevenueCodeMyCore
H0272114,Bayaran Perkidmatan Kesihatan Pesakit Luar - Warganegara Asing,,http://fhir.hie.moh.gov.my/CodeSystem/revenue-code-my-core,CodeSystemRevenueCodeMyCore
