code,display,definition,system_url,system_name
040,Sterile container / Falcon tube,Sterile container / Falcon tube,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
041,Myco F Lytic blood bottle,Myco F Lytic blood bottle,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
042,Aerobic blood bottle,Aerobic blood bottle,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
043,Anaerobic blood bottle,Anaerobic blood bottle,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
044,Pediatric blood bottle,Pediatric blood bottle,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
045,Thick film,Thick film,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
046,Thin film,Thin film,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
047,Charcoal/ Stuart transport medium,Charcoal/ Stuart transport medium,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
048,Attest,Attest,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
049,Plain sterile swab,Plain sterile swab,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
050,Myco F Lytic BACTEC bottle,Myco F Lytic BACTEC bottle,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
051,Instrument in wrapping/ actual pack,Instrument in wrapping/ actual pack,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
052,Stuart transport medium,Stuart transport medium,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
053,Thioglycolate transport medium,Thioglycolate transport medium,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
054,Sterile container / boric acid,Sterile container / boric acid,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
055,Sterile container contains VTM,Sterile container contains VTM,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
056,Viral Transport Medium,Viral Transport Medium,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
057,Plain tube / EDTA tube / Lithium Heparin tube,Plain tube / EDTA tube / Lithium Heparin tube,http://fhir.hie.moh.gov.my/CodeSystem/specimen-container-type-my-core,CodeSystemSpecimenContainerTypeMyCore
