code,display,definition,system_url,system_name
C049,Professor DiRaja,Professor DiRaja,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
C050,Professor Dr,Professor Dr,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
C051,Professor Madya,Professor Madya,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
C052,Professor Madya Dr,Professor Madya Dr,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
C053,Datu,Datu,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
L001,Encik,Encik,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
L002,Tuan,Tuan,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
L003,Haji,Haji,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P001,To' Puan,To' Puan,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P002,Toh Puan,Toh Puan,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P003,Puan Sri,Puan Sri,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P004,Puan Sri Datin,Puan Sri Datin,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P005,Puan Sri Datin Professor,Puan Sri Datin Professor,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P006,Puan Sri Dr,Puan Sri Dr,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P007,Puan Sri Utama,Puan Sri Utama,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P008,Datin,Datin,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P009,Datin Amar,Datin Amar,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P010,Datin Dr,Datin Dr,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P011,Datin Paduka,Datin Paduka,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P012,Datin Patinggi,Datin Patinggi,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P013,Datin Professor,Datin Professor,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P014,Datin Professor Dr,Datin Professor Dr,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P015,Datin Setia,Datin Setia,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P016,Datin Sri,Datin Sri,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P017,Datin Sri Cempaka,Datin Sri Cempaka,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P018,Datin Sri Dr,Datin Sri Dr,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P019,Cik,Cik,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P020,Puan,Puan,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
P021,Hajjah,Hajjah,http://fhir.hie.moh.gov.my/CodeSystem/person-title-my-core,CodeSystemPersonTitleMyCore
