code,display,definition,system_url,system_name
39,Other operations on vessels,Other operations on vessels,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
40,Operations on lymphatic system,Operations on lymphatic system,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
41,Operations on bone marrow and spleen,Operations on bone marrow and spleen,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
42,Operations on esophagus,Operations on esophagus,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
43,Incision and excision of stomach,Incision and excision of stomach,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
44,Other operations on stomach,Other operations on stomach,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
45,"Incision, excision, and anastomosis of intestine","Incision, excision, and anastomosis of intestine",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
46,Other operations on intestine,Other operations on intestine,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
47,Operations on appendix,Operations on appendix,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
48,"Operations on rectum, rectosigmoid and perirectal tissue","Operations on rectum, rectosigmoid and perirectal tissue",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
49,Operations on anus,Operations on anus,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
50,Operations on liver,Operations on liver,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
51,Operations on gallbladder and biliary tract,Operations on gallbladder and biliary tract,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
52,Operations on pancreas,Operations on pancreas,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
53,Repair of hernia,Repair of hernia,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
54,Other operations on abdominal region,Other operations on abdominal region,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
55,Operations on kidney,Operations on kidney,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
56,Operations on ureter,Operations on ureter,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
57,Operations on urinary bladder,Operations on urinary bladder,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
58,Operations on urethra,Operations on urethra,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
59,Other operations on urinary tract,Other operations on urinary tract,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
60,Operations on prostate and seminal vesicles,Operations on prostate and seminal vesicles,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
61,Operations on scrotum and tunica vaginalis,Operations on scrotum and tunica vaginalis,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
62,Operations on testes,Operations on testes,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
63,"Operations on spermatic cord, epididymis, and vas deferens","Operations on spermatic cord, epididymis, and vas deferens",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
64,Operations on penis,Operations on penis,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
65,Operations on ovary,Operations on ovary,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
66,Operations on fallopian tubes,Operations on fallopian tubes,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
67,Operations on cervix,Operations on cervix,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
68,Other incision and excision of uterus,Other incision and excision of uterus,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
69,Other operations on uterus and supporting structures,Other operations on uterus and supporting structures,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
70,Operations on vagina and cul-de-sac,Operations on vagina and cul-de-sac,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
