code,display,definition,system_url,system_name
general,General,Type not specified,http://fhir.hie.moh.gov.my/CodeSystem/referral-type-my-core,CodeSystemReferralTypeMyCore
specific,Specific,Type specified,http://fhir.hie.moh.gov.my/CodeSystem/referral-type-my-core,CodeSystemReferralTypeMyCore
