code,display,definition,system_url,system_name
NA,None,None,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
NONE,Not applicable,Not applicable,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
P01,Pulmonary Aerosol,Pulmonary Aerosol,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
P02,Pulmonary Solution,Pulmonary Solution,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
P03,Pulmonary Powder,Pulmonary Powder,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
PENF,Penfill,Penfill,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
PFSY,Prefilled Syringe,Prefilled Syringe,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
POW,Powder,Powder,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R01,Rectal Cream,Rectal Cream,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R02,Rectal Enema,Rectal Enema,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R03,Rectal Emulsion,Rectal Emulsion,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R04,Rectal Foam,Rectal Foam,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R05,Rectal Insert,Rectal Insert,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R06,Rectal Solution,Rectal Solution,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R07,Suppository,Suppository,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R08,Rectal Suspension,Rectal Suspension,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R09,Rectal Ointment,Rectal Ointment,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R10,Rectal Tablet,Rectal Tablet,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
R11,Rectal Capsule,Rectal Capsule,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S01,Oral Solid-Block,Oral Solid-Block,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S02,Oral Capsule,Oral Capsule,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S03,Oral Sachets,Oral Sachets,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S04,Oral G-Resistant Cap,Oral G-Resistant Cap,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S05,Oral MR Capsule,Oral MR Capsule,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S06,Oral Cap/Tab,Oral Cap/Tab,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S07,Oral MR Caplet,Oral MR Caplet,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S08,Oral Efferv Powder,Oral Efferv Powder,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S09,Oral Granule,Oral Granule,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S10,Oral Efferv Granules,Oral Efferv Granules,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S11,Oral MR Granules,Oral MR Granules,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S12,Oral Tablet,Oral Tablet,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S13,Oral Chewable Tablet,Oral Chewable Tablet,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S14,Oral Disp/Sol Tab,Oral Disp/Sol Tab,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S15,Oral Efferv Tab,Oral Efferv Tab,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S16,Oral G-Resistant Tab,Oral G-Resistant Tab,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S17,Oral MR Tablet,Oral MR Tablet,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S18,Orodispersible Tab,Orodispersible Tab,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S19,Oral Pill,Oral Pill,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
S20,Oral Powder,Oral Powder,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
SOLN,Liquid/Solution,Liquid/Solution,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T01,Topical Aerosol,Topical Aerosol,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T02,Topical Cream,Topical Cream,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T03,Dressings,Dressings,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
T04,Topical Foam,Topical Foam,http://fhir.hie.moh.gov.my/CodeSystem/drug-dose-form-my-core,CodeSystemDrugDoseFormMyCore
