code,display,definition,system_url,system_name
001,Diagnostic Report,Diagnostic Report,http://fhir.hie.moh.gov.my/CodeSystem/task-output-type-my-core,CodeSystemTaskOutputTypeMyCore
002,Referral Response,Referral Response,http://fhir.hie.moh.gov.my/CodeSystem/task-output-type-my-core,CodeSystemTaskOutputTypeMyCore
